Outcome,Prediction
1,0.35365078
0,0.15012118
1,0.113957234
1,0.06636844
0,0.07571531
0,0.08725001
0,0.07176552
0,0.05406445
0,0.059754603
1,0.28894213
0,0.068809986
0,0.08664839
1,0.34707972
1,0.24001461
0,0.055058774
1,0.14747143
1,0.3285024
0,0.13716832
0,0.2849311
0,0.08457338
1,0.30748856
0,0.21479924
0,0.10072139
1,0.1785286
1,0.083638124
1,0.08107178
0,0.16816874
0,0.054858334
0,0.06968488
0,0.06477898
0,0.06924982
0,0.056334164
0,0.058527496
0,0.075446784
0,0.06103876
0,0.09870272
1,0.06524616
0,0.08278961
0,0.09926385
1,0.1881782
1,0.30675864
1,0.0972383
0,0.21921904
1,0.1788191
0,0.06513475
1,0.13873997
1,0.29334152
1,0.3455817
0,0.060022105
1,0.15830322
0,0.0721331
0,0.09832649
1,0.05823022
1,0.24072544
0,0.050278407
1,0.22326088
0,0.20407549
0,0.05759993
0,0.08751125
1,0.058182497
1,0.19579081
0,0.26337245
0,0.13058464
0,0.11456191
0,0.20183143
1,0.252873
1,0.31783643
1,0.14603083
1,0.059286002
0,0.06904749
0,0.06035203
0,0.24871966
1,0.27657136
0,0.11047568
0,0.12175054
1,0.13711074
0,0.121077195
0,0.05842202
1,0.2830018
0,0.11428399
1,0.06108847
1,0.35438228
0,0.23991773
1,0.11487451
0,0.23803216
1,0.05316495
0,0.34512424
1,0.054615244
1,0.23297115
0,0.061541114
1,0.06403605
0,0.10967671
0,0.27931407
1,0.06497428
0,0.31005308
0,0.05931952
1,0.3454145
0,0.0757397
1,0.054551274
0,0.062208094
1,0.3486008
0,0.07048368
0,0.047062535
0,0.0689516
0,0.35222784
0,0.07678072
0,0.24490727
1,0.0632144
0,0.26672536
0,0.22313835
0,0.09029858
1,0.053733148
0,0.07144462
1,0.3069664
1,0.105196685
0,0.09675675
0,0.06874432
0,0.27133572
1,0.2296288
0,0.06554823
1,0.102137275
0,0.059932686
0,0.1084743
1,0.07144643
0,0.23927055
0,0.056983843
1,0.10076908
0,0.06165465
1,0.27347744
0,0.05880629
0,0.22398736
1,0.3460116
0,0.05974844
1,0.27966
1,0.30602318
0,0.0822466
1,0.070622034
0,0.05766506
0,0.19915436
1,0.053403176
1,0.19592354
1,0.17719571
0,0.10877991
0,0.31574395
0,0.18141007
0,0.30821964
0,0.17103559
0,0.13046367
0,0.093399785
1,0.36269316
1,0.16754241
0,0.14524569
0,0.09603659
1,0.26021767
0,0.1390178
1,0.2492031
0,0.19051841
0,0.08973338
1,0.2921966
1,0.21041001
0,0.18369032
1,0.2048597
0,0.35536826
0,0.09253156
1,0.17456272
1,0.36175188
0,0.34376147
0,0.048680957
0,0.19871745
0,0.06840275
0,0.21606039
0,0.13563241
0,0.13943505
0,0.06320709
0,0.11261115
0,0.055438213
0,0.057940546
0,0.32624876
0,0.064358
1,0.27672142
1,0.24733934
0,0.1378827
0,0.056253757
1,0.29954606
1,0.3066765
1,0.17614317
1,0.055328306
0,0.06041718
0,0.053888906
0,0.30890664
0,0.059765533
0,0.056332093
1,0.18892628
0,0.1334015
1,0.05441467
0,0.051600948
1,0.08688092
1,0.065506704
0,0.29328918
1,0.0598126
1,0.2145505
0,0.14703573
1,0.1333383
0,0.34352136
1,0.16473258
0,0.08714006
0,0.06487491
0,0.32299423
1,0.13330153
0,0.14019644
1,0.21467558
0,0.07244915
0,0.07100164
0,0.29490173
1,0.10470058
0,0.08618397
0,0.05159727
0,0.14001483
0,0.19017588
0,0.059101894
1,0.26418474
1,0.24226914
1,0.3443201
0,0.06113666
1,0.1310741
0,0.05502668
0,0.17772655
0,0.046956215
0,0.29324794
0,0.100467585
0,0.3630624
0,0.079861976
0,0.18004097
0,0.060153577
1,0.3335727
0,0.05688796
1,0.046574507
0,0.056635197
0,0.079547465
0,0.3057486
0,0.36056584
1,0.06731193
1,0.25150624
1,0.33398244
0,0.058469567
1,0.092571706
0,0.055714168
0,0.05817838
0,0.08673332
0,0.25921476
1,0.073994294
0,0.32350245
1,0.3171723
1,0.08740889
0,0.23497307
0,0.07962118
1,0.29470545
0,0.099248774
1,0.3082569
1,0.13123442
0,0.21483736
0,0.29243878
1,0.31293172
0,0.3167673
1,0.3099072
0,0.08273743
0,0.27448675
0,0.23089977
0,0.2809331
1,0.296986
0,0.10682769
0,0.07989074
0,0.20103763
0,0.30097246
1,0.31635097
0,0.12254031
1,0.16179346
0,0.3020669
0,0.23627351
0,0.3211098
0,0.13087511
0,0.2604801
1,0.08285269
0,0.2856465
1,0.33622688
0,0.13514203
0,0.32569706
0,0.22637233
1,0.102044
0,0.10394557
0,0.30878946
0,0.27817476
1,0.13900971
1,0.24017416
0,0.3112278
0,0.2290826
0,0.09259496
0,0.12158475
0,0.14110781
0,0.10704847
0,0.3097837
1,0.08252174
0,0.25701836
0,0.093703955
1,0.29714
1,0.20541188
0,0.25954804
0,0.30944055
0,0.27281952
0,0.30424863
1,0.33408707
1,0.30277735
0,0.13051437
0,0.10814856
0,0.19055827
0,0.08149355
0,0.08183682
0,0.31107298
1,0.19363521
1,0.12926847
0,0.28646857
0,0.10110895
1,0.32045245
1,0.24641173
0,0.29119435
1,0.1972656
1,0.24443385
1,0.14307195
0,0.2942759
0,0.13311419
0,0.069407634
0,0.25719354
1,0.17074823
0,0.21151705
0,0.123428464
0,0.11386233
1,0.28130177
0,0.3355463
0,0.18668789
0,0.19662434
1,0.2975472
0,0.11302528
1,0.22261544
0,0.25164673
1,0.32598865
1,0.08683361
1,0.33009443
0,0.3142159
1,0.25856417
0,0.15264615
0,0.2923065
1,0.09270301
0,0.10068759
1,0.1818025
0,0.28476527
0,0.29525486
1,0.17739397
1,0.08154036
1,0.23251235
0,0.20524536
0,0.12401587
0,0.16224557
1,0.16448838
0,0.32047004
0,0.12099446
0,0.16694486
0,0.31593272
0,0.099498704
0,0.32548794
1,0.26752692
1,0.16314845
1,0.27457285
0,0.32512876
0,0.31006363
0,0.2007416
0,0.2432104
0,0.3052559
1,0.3322627
1,0.3085148
0,0.13817431
1,0.19666146
0,0.09949291
0,0.21879825
0,0.29088205
0,0.26901987
1,0.2792739
1,0.11401956
0,0.236768
0,0.28583118
0,0.11069655
0,0.1801042
0,0.33390716
1,0.073604815
0,0.32450038
0,0.30011907
1,0.120314226
0,0.090656616
1,0.29282764
0,0.21959797
1,0.11349071
1,0.3163385
0,0.27374247
0,0.106768586
1,0.08053132
0,0.12877317
0,0.07029006
1,0.2325555
0,0.323636
0,0.26601195
1,0.26245296
1,0.2941163
0,0.32911953
0,0.29485026
0,0.25780973
0,0.22106303
0,0.07897397
0,0.29933888
1,0.28694302
1,0.12964934
1,0.34254482
1,0.16805579
0,0.09153471
0,0.091709614
0,0.068700925
0,0.15151092
0,0.30748215
1,0.32052195
0,0.2676609
0,0.12718374
0,0.07098293
1,0.08844961
0,0.32626706
0,0.085623376
0,0.07100954
0,0.19720912
1,0.106769405
1,0.20527314
0,0.08440939
0,0.33643723
0,0.2249999
0,0.2299673
0,0.16412175
1,0.10815063
0,0.07631942
0,0.22343089
0,0.28637818
1,0.08615741
1,0.31273234
0,0.30485222
0,0.13824536
0,0.3296214
1,0.14207456
1,0.29646587
0,0.10523184
0,0.18097591
1,0.22370954
1,0.27862155
0,0.24402559
0,0.19691883
1,0.15214811
1,0.16543217
1,0.11665272
0,0.11011334
1,0.27238607
0,0.3164797
0,0.08210539
1,0.197535
0,0.26324484
0,0.21686444
0,0.23648989
1,0.09892381
0,0.29489002
1,0.11384506
1,0.2748304
0,0.29220456
0,0.079389445
0,0.107055426
1,0.31605187
0,0.12531199
1,0.20434956
0,0.28580207
0,0.29043207
0,0.16301169
0,0.0952091
0,0.3289381
0,0.08995508
0,0.091722704
0,0.27866554
0,0.30605134
1,0.085788965
0,0.29406092
0,0.11847022
0,0.32619432
0,0.28953996
1,0.31145304
1,0.33739173
1,0.20672993
0,0.08807127
0,0.0876887
0,0.18134189
1,0.31746104
0,0.26558158
0,0.2638146
0,0.11681389
0,0.076055594
1,0.22445361
0,0.25951284
0,0.07075077
0,0.07599774
1,0.29102197
1,0.16603634
0,0.11167604
0,0.322756
0,0.30850753
1,0.08028198
1,0.28190652
1,0.3486148
1,0.30709463
1,0.31763315
0,0.25104344
0,0.3243881
1,0.29492348
0,0.22664778
1,0.30885816
0,0.16978888
0,0.0921111
0,0.29417777
0,0.09255252
0,0.19706574
1,0.10931629
0,0.17100888
1,0.103215165
1,0.15299124
0,0.08399168
0,0.12665717
1,0.3063859
1,0.09853193
1,0.09507236
0,0.22198503
0,0.29796377
0,0.30419698
1,0.25220177
1,0.29088137
1,0.30100474
0,0.10238374
0,0.20616572
1,0.2732032
0,0.32193986
0,0.19232188
1,0.25376835
1,0.07690566
0,0.09079077
1,0.102524735
1,0.19766338
0,0.087200135
1,0.32138872
1,0.2821807
0,0.07169215
0,0.18767491
0,0.07787525
0,0.32239753
0,0.30936334
0,0.30729428
0,0.28145918
0,0.24345753
1,0.31326476
1,0.31498054
0,0.21797512
0,0.08784587
1,0.07623208
0,0.13437206
0,0.30086958
0,0.22395799
1,0.20548867
0,0.20665525
1,0.2619142
1,0.309411
1,0.0966283
0,0.29607126
0,0.21094075
0,0.13592528
0,0.31490964
0,0.28034374
0,0.311792
0,0.323997
1,0.07236495
0,0.29780707
0,0.07239156
1,0.29680544
0,0.10143562
0,0.08453101
0,0.18616754
0,0.23745672
1,0.12145473
0,0.2654861
1,0.08501084
0,0.31989315
0,0.22382355
0,0.22841965
0,0.14685996
0,0.33566073
1,0.22784579
0,0.08957636
0,0.10093739
1,0.29727542
0,0.1696787
0,0.30503783
1,0.17894049
1,0.30644968
0,0.26031366
0,0.22297898
0,0.0767971
0,0.09036689
0,0.18536675
0,0.28154615
0,0.18542412
0,0.21630539
0,0.29042888
0,0.31719422
0,0.14055476
0,0.30765662
1,0.06909113
0,0.17535691
1,0.08777098
0,0.21067792
0,0.11859714
1,0.30297238
0,0.17109308
1,0.3114116
0,0.15239458
1,0.27484572
0,0.30658752
1,0.15074849
0,0.27893105
0,0.3260009
0,0.15608801
0,0.0889804
0,0.13431273
0,0.27070495
1,0.06918469
1,0.28896296
0,0.2931941
0,0.26314947
1,0.32969344
0,0.314375
0,0.29872012
0,0.3055563
1,0.28273997
0,0.23017025
0,0.31765234
1,0.3129352
0,0.30297637
1,0.23885992
0,0.27285466
0,0.26294383
1,0.2977208
0,0.28148878
0,0.2461019
1,0.3385899
0,0.17576876
1,0.2257692
0,0.26392397
0,0.32363594
0,0.16085677
1,0.25879967
0,0.26943046
0,0.31190792
0,0.13276094
0,0.3140884
1,0.17118947
1,0.25808743
1,0.25721443
0,0.24105358
0,0.20777495
0,0.13274597
1,0.106947385
0,0.08300671
0,0.33519155
0,0.1756245
1,0.2556902
0,0.29589614
0,0.32167438
0,0.09413351
1,0.31482497
0,0.28748852
0,0.26547173
1,0.16119102
1,0.07386393
1,0.075866334
0,0.27964368
0,0.08525892
0,0.1733511
1,0.30703256
1,0.30895412
1,0.21199657
1,0.19696754
0,0.25549963
0,0.07322324
0,0.21066086
0,0.10725197
1,0.33103785
1,0.30122495
1,0.31576744
0,0.32295263
1,0.27338958
0,0.20361513
0,0.086296454
0,0.25634918
0,0.18496422
0,0.29942545
0,0.2992468
0,0.16943505
0,0.11530469
0,0.29323843
1,0.22119975
0,0.2577345
0,0.07493859
0,0.08898731
1,0.26863706
0,0.2116417
1,0.3228787
0,0.25636575
1,0.3251493
0,0.15080649
0,0.31576237
0,0.19741994
0,0.29961976
1,0.14977117
0,0.32208914
0,0.24000885
0,0.29631704
0,0.22013718
0,0.32204172
0,0.16648708
1,0.32946032
0,0.07096323
1,0.08608468
0,0.08620267
1,0.19918385
1,0.30757987
0,0.3295384
1,0.20140958
0,0.30041096
1,0.33798516
0,0.08766939
0,0.16804202
1,0.17159495
0,0.09551982
0,0.20966929
0,0.3437655
0,0.0771747
0,0.30117998
0,0.31872895
0,0.06592257
1,0.059378173
0,0.07542848
0,0.34385082
0,0.067432314
1,0.32520467
1,0.09146714
0,0.07643904
0,0.25372502
0,0.32963914
0,0.3065514
0,0.15394521
1,0.060152188
0,0.32753533
1,0.09068821
0,0.28642455
0,0.29682457
0,0.079499505
1,0.066819206
0,0.06680894
0,0.29333445
0,0.3631912
1,0.067749545
0,0.08683147
0,0.31235468
0,0.12525159
0,0.34349424
0,0.055075616
0,0.21263541
0,0.13400689
1,0.35867196
1,0.33528006
1,0.10919386
0,0.33553234
0,0.16273436
0,0.07047074
1,0.09842645
0,0.3102858
1,0.32463259
0,0.068111874
1,0.16084966
0,0.34651953
0,0.28839418
0,0.07893996
0,0.111077115
0,0.074598625
0,0.08953528
0,0.34026793
0,0.07056811
1,0.35970494
0,0.07204041
0,0.33131692
1,0.27657902
0,0.32625097
0,0.31919625
1,0.34905255
0,0.3252433
0,0.3110286
1,0.32712415
0,0.09604838
0,0.08163963
1,0.07515759
0,0.076051034
1,0.06474057
0,0.32544318
0,0.3046988
1,0.06869969
0,0.29216364
1,0.072893284
0,0.33016074
1,0.07404254
1,0.3611968
1,0.07350792
1,0.18323478
1,0.08266024
0,0.33329234
1,0.075748086
0,0.060875516
0,0.0722603
1,0.15062718
1,0.2971561
0,0.07347661
0,0.07215557
0,0.3489856
0,0.33128244
0,0.2742122
0,0.33601898
1,0.35458696
1,0.07253511
0,0.0716923
1,0.2973807
0,0.35193503
0,0.07910741
0,0.3284177
1,0.3514736
0,0.3465298
0,0.08320638
0,0.35234788
1,0.07174184
0,0.06846722
1,0.35173452
0,0.23377983
0,0.3481927
0,0.070017904
0,0.07865918
0,0.27013806
0,0.08858078
1,0.074859925
0,0.06901063
0,0.12279348
0,0.355969
1,0.0706055
0,0.3619774
1,0.2944762
1,0.0810619
0,0.3515873
0,0.22302443
1,0.10340221
0,0.31986648
0,0.36357474
0,0.32469147
0,0.088619985
1,0.08937489
1,0.20957512
0,0.34097576
0,0.33793083
1,0.06855062
1,0.07032009
1,0.07536535
0,0.27927384
1,0.34691966
0,0.14253336
1,0.20263816
1,0.08297319
0,0.29257095
1,0.351308
0,0.060117062
0,0.31965026
1,0.22001049
0,0.07485282
0,0.35847172
1,0.17105351
1,0.07593018
0,0.06944292
0,0.27678347
0,0.07384063
0,0.15515143
1,0.32713374
0,0.331948
0,0.07674526
1,0.2537767
1,0.073967874
0,0.07171351
0,0.122334056
1,0.34860197
1,0.3117588
1,0.35805568
1,0.36155927
1,0.32554376
0,0.3276864
0,0.33810622
0,0.07864378
1,0.073478736
0,0.33699393
0,0.3148923
1,0.06900242
1,0.3311015
0,0.07067007
1,0.07310385
1,0.06026034
0,0.07676538
0,0.0781381
0,0.2658467
0,0.28628126
1,0.10164159
0,0.07232271
1,0.06923436
0,0.057254698
0,0.29291362
1,0.074197434
1,0.05743049
0,0.07671935
1,0.098463245
1,0.07965321
0,0.081287
0,0.35229743
0,0.07262704
0,0.23954476
1,0.09036241
1,0.06443961
0,0.06835185
1,0.19724746
0,0.3309457
0,0.083746426
0,0.34030554
1,0.33087587
1,0.0825206
1,0.3460637
1,0.07074498
1,0.30227214
0,0.1472713
0,0.0808133
1,0.26529154
1,0.17581868
0,0.15927291
0,0.071377374
0,0.06928049
1,0.08917809
0,0.07942016
0,0.07024407
0,0.18302155
0,0.2870843
1,0.07785693
1,0.122468635
1,0.30377316
0,0.075606875
0,0.33565024
0,0.058530584
1,0.3164006
0,0.06471093
1,0.26664063
0,0.22562861
0,0.0757028
0,0.07044609
0,0.34116608
1,0.08476857
0,0.0709967
1,0.318994
0,0.3427316
0,0.10153858
0,0.07501729
1,0.33208853
0,0.076907165
1,0.063559785
0,0.35144088
1,0.34653065
1,0.10439722
0,0.31617954
0,0.08082185
0,0.34354708
0,0.33153722
0,0.2831665
0,0.3256964
0,0.07439476
0,0.07777771
0,0.0677599
0,0.108520046
0,0.35231903
0,0.2395987
0,0.08203367
1,0.08378761
0,0.08108559
0,0.16745725
0,0.25113207
0,0.0731131
1,0.061428044
0,0.32938835
0,0.085479595
0,0.077668436
1,0.32187212
1,0.32130414
0,0.071691066
0,0.21312012
1,0.30347526
1,0.2810944
0,0.3374622
0,0.29334685
0,0.33577803
0,0.33445147
0,0.11443887
0,0.2247747
1,0.07441341
0,0.06973299
0,0.17549948
1,0.08004761
1,0.07534753
0,0.059231322
1,0.073924765
0,0.07666996
0,0.07990045
0,0.08133939
0,0.0713785
0,0.2633992
1,0.06885436
0,0.0877194
0,0.07912308
1,0.35542005
0,0.29560056
0,0.080385365
0,0.29357305
0,0.3038572
1,0.0927786
0,0.07458898
0,0.31868404
0,0.34915242
0,0.08203577
0,0.3219588
1,0.0822076
0,0.20687579
0,0.068989836
0,0.34992662
0,0.07430469
0,0.2656119
0,0.31809562
0,0.06951933
0,0.07133219
0,0.06554861
0,0.35466886
0,0.28521776
0,0.0885244
0,0.28628066
0,0.3289301
0,0.31833667
1,0.32473668
0,0.15349366
0,0.06581233
0,0.07630908
0,0.069951326
1,0.32061428
0,0.336639
0,0.18361163
1,0.19425324
1,0.24743219
0,0.29294628
0,0.081512906
0,0.23302272
0,0.14042324
0,0.06709971
0,0.33613464
0,0.32535464
0,0.30118725
0,0.18693222
1,0.06641718
0,0.3454209
0,0.06941904
0,0.28638896
1,0.07655837
0,0.070787124
0,0.07395411
0,0.34295666
0,0.07573602
0,0.34898353
0,0.07629503
0,0.31632864
0,0.117838465
0,0.081233904
1,0.06515088
0,0.34491315
1,0.07620679
0,0.077378206
1,0.059797034
0,0.35636744
0,0.09242885
1,0.291244
0,0.071286924
0,0.32658052
0,0.30357543
0,0.06691476
0,0.068171255
0,0.07880641
1,0.35523474
1,0.079733476
0,0.07324323
0,0.071869425
1,0.34230646
0,0.30311337
0,0.071682714
0,0.3412952
1,0.0690585
0,0.23405212
0,0.092329845
0,0.3274535
0,0.07689501
1,0.3250876
0,0.07951922
0,0.29068467
0,0.09910025
0,0.34559792
1,0.3336697
0,0.07693052
1,0.34862646
0,0.26195148
0,0.0819609
1,0.10414657
0,0.10733239
1,0.29909968
0,0.0650212
1,0.32404706
0,0.29966745
0,0.2863785
1,0.3350226
0,0.34970444
1,0.35543293
0,0.34544516
0,0.32315785
0,0.12607221
0,0.31835732
0,0.11433327
0,0.3153475
1,0.3142316
0,0.34367487
0,0.15959504
1,0.31640673
1,0.22566645
1,0.13073584
0,0.3142118
1,0.26410946
0,0.30733612
0,0.101161025
0,0.336855
0,0.11499031
1,0.2777596
1,0.35411716
0,0.3614032
0,0.11912575
0,0.2200602
0,0.07829626
0,0.3201396
0,0.2158674
1,0.2922358
1,0.08379416
1,0.22685537
1,0.07495666
0,0.0658571
1,0.32592705
1,0.07671164
1,0.33407506
1,0.3204437
1,0.35616273
1,0.08285631
1,0.36015335
1,0.34627455
0,0.2824015
0,0.07659488
0,0.065915585
0,0.06268497
0,0.33506203
0,0.074797325
0,0.07315201
1,0.3252875
0,0.3003912
0,0.10962535
1,0.07377648
1,0.15775853
0,0.063412346
1,0.34249926
0,0.057551216
1,0.33097163
0,0.33779603
1,0.306918
0,0.33800247
0,0.140575
0,0.06586744
0,0.060110413
1,0.35503596
1,0.15565217
0,0.32207552
1,0.3279884
0,0.08863146
0,0.07336091
0,0.34930712
1,0.06644539
0,0.07370958
0,0.07803833
1,0.14376546
0,0.28911453
1,0.062479667
0,0.30062848
0,0.30548432
1,0.34277785
1,0.080554314
1,0.31143576
1,0.08729591
0,0.35559565
0,0.071791224
0,0.32655
0,0.22936581
1,0.36034328
0,0.100477375
1,0.33684778
0,0.08576453
0,0.33172056
0,0.081418045
1,0.076020315
0,0.08273072
0,0.19782118
1,0.31952015
0,0.34385553
0,0.076348245
0,0.30966306
0,0.31818196
0,0.06765623
0,0.10153644
1,0.0754738
0,0.069593266
1,0.096286386
1,0.20955794
0,0.20204781
0,0.22683752
0,0.30540013
1,0.06344617
0,0.0879107
0,0.06969215
0,0.2622418
0,0.046687253
0,0.35055965
0,0.082723714
0,0.100797
1,0.35034966
1,0.16964151
0,0.21168566
1,0.35450396
1,0.07237672
0,0.1735855
0,0.23870239
0,0.3429421
0,0.18938951
1,0.071379624
0,0.045097742
0,0.07677588
1,0.2513262
0,0.21415418
0,0.09048636
0,0.1682506
1,0.33718598
0,0.19328621
0,0.2424463
0,0.041234024
0,0.21220402
0,0.31173605
0,0.33773357
0,0.2584296
0,0.051720362
1,0.35230023
1,0.3061596
0,0.14660868
1,0.14780954
0,0.14617124
0,0.16941634
1,0.08851124
0,0.18796407
0,0.2426985
1,0.1466581
0,0.16486448
0,0.11215369
0,0.09137701
1,0.10852549
1,0.35337386
0,0.04981486
1,0.20376392
1,0.05193731
0,0.3537188
0,0.16828449
0,0.16204287
1,0.35590735
0,0.12153964
1,0.18357868
1,0.2706963
1,0.20619224
0,0.14302199
0,0.05591302
1,0.04484441
0,0.10298962
0,0.06929722
0,0.3581569
0,0.10045145
0,0.0948074
0,0.24622212
0,0.08716839
1,0.27679682
0,0.12836358
1,0.16624889
0,0.12975177
1,0.30885726
0,0.13374585
1,0.19654669
0,0.106424525
1,0.05327822
0,0.11826274
0,0.06373564
0,0.32035407
0,0.0562471
0,0.14663759
0,0.20593521
0,0.24077319
1,0.21793707
0,0.15728857
0,0.18409021
0,0.061646163
1,0.19145137
1,0.3619154
0,0.29015473
0,0.06755165
1,0.2615667
1,0.2671688
0,0.19712912
0,0.22424917
0,0.33451185
0,0.10103959
1,0.07294937
0,0.21475735
0,0.2308772
1,0.32885242
0,0.11203664
0,0.14811581
0,0.19865991
1,0.29603368
0,0.056293048
1,0.08978773
0,0.13658838
1,0.3441582
0,0.07032767
1,0.18286258
1,0.20862757
1,0.114001684
1,0.24069053
0,0.1805348
0,0.22546038
0,0.29954088
1,0.2792511
0,0.24937367
1,0.15211359
0,0.10468355
1,0.3043536
0,0.34630296
1,0.36381188
1,0.11474274
0,0.06695982
0,0.041479066
0,0.2493686
0,0.17840244
0,0.14823413
1,0.33354688
1,0.11554689
0,0.30265856
0,0.3115755
1,0.04742597
1,0.33268654
1,0.21299395
0,0.044391856
1,0.31900886
0,0.14552154
0,0.10247933
0,0.054070145
0,0.20326754
0,0.09226587
0,0.11238604
0,0.3114977
0,0.17184888
0,0.055604912
1,0.31334844
1,0.09798757
0,0.03153335
1,0.29082412
0,0.20259865
1,0.3024647
1,0.1647675
1,0.2161253
0,0.2901813
1,0.2477064
0,0.17051941
0,0.12504917
0,0.042531632
0,0.31833667
0,0.23698889
1,0.05183909
1,0.30243936
0,0.083871916
1,0.0958258
0,0.19093886
0,0.09879505
1,0.07951165
0,0.22054677
1,0.29107922
0,0.16971351
0,0.09118299
0,0.056200016
0,0.0610514
1,0.22566676
0,0.2568444
0,0.050770625
0,0.14647086
0,0.09935965
1,0.11520203
0,0.095047764
1,0.24530391
0,0.10910505
0,0.17865191
1,0.077916205
1,0.05819081
0,0.039583385
0,0.14447735
0,0.28184295
0,0.15576883
1,0.31893358
0,0.124654874
1,0.089878954
1,0.34829438
0,0.06086767
1,0.22767738
1,0.03657922
0,0.061338864
1,0.31839794
1,0.18012723
1,0.15443687
1,0.13378847
0,0.06293514
0,0.07853208
0,0.078796335
0,0.17360143
0,0.22584899
0,0.12412368
0,0.16799286
1,0.20310043
0,0.1834793
0,0.093686014
0,0.25426227
0,0.04616858
0,0.1756876
0,0.16085276
0,0.28838137
1,0.2841955
1,0.13034618
1,0.054690108
1,0.21783204
1,0.07559169
1,0.13217187
1,0.15010865
1,0.20895018
0,0.14269325
1,0.049697794
0,0.31028628
0,0.11128037
1,0.068737
0,0.24159226
1,0.33148256
1,0.07459849
0,0.26737845
0,0.17416666
1,0.2695363
1,0.34089944
0,0.28049418
0,0.24106337
1,0.14321397
0,0.225562
0,0.041706327
0,0.10845449
0,0.22399423
0,0.17589973
0,0.14670797
0,0.11815211
0,0.090491004
1,0.3091427
1,0.33005542
0,0.05578558
1,0.05887432
1,0.15584195
0,0.07900718
0,0.20129935
0,0.19416754
0,0.19241354
0,0.067712575
1,0.12919605
1,0.30964753
0,0.22909191
0,0.23727393
0,0.3038099
1,0.23237126
1,0.20343548
0,0.161429
0,0.17839721
0,0.069658615
1,0.17740364
0,0.20328505
0,0.10012037
1,0.0959078
1,0.082639016
1,0.22622673
0,0.15931475
0,0.2361675
0,0.08263486
1,0.080424055
0,0.31616512
0,0.044109758
1,0.11896437
1,0.11156548
1,0.30847457
0,0.14391626
0,0.05447414
0,0.22306624
1,0.20366614
0,0.07425602
0,0.12384087
1,0.1982863
1,0.2738032
0,0.07772578
1,0.14859092
1,0.08149027
0,0.046778362
0,0.077650264
1,0.20891222
0,0.19053559
0,0.24600519
0,0.12599815
1,0.056567512
0,0.14643368
0,0.03307688
1,0.34232754
0,0.29366732
0,0.18074037
1,0.3328694
0,0.22201103
0,0.20798586
0,0.25921646
1,0.13128425
1,0.03393987
0,0.110898845
0,0.06566315
1,0.18890771
1,0.19755077
0,0.11029852
1,0.19342664
1,0.16736281
1,0.35908008
0,0.08944866
1,0.23676686
0,0.19750641
1,0.06571515
1,0.33331972
0,0.20929195
0,0.37775916
1,0.260492
1,0.12455819
0,0.24168812
0,0.07451731
0,0.2530999
0,0.083287366
0,0.14751662
0,0.05438503
0,0.20472017
0,0.082672484
0,0.16511025
0,0.09195603
1,0.21680292
0,0.12629496
0,0.12829101
1,0.13735172
0,0.24453154
1,0.12828782
0,0.1444037
1,0.044818662
1,0.18901506
0,0.079303324
1,0.16518193
1,0.07757102
1,0.26887956
0,0.18707685
0,0.07994628
0,0.041918907
1,0.047470216
0,0.18523721
1,0.15095857
0,0.06326787
1,0.18071273
1,0.24745366
0,0.24728242
0,0.08521188
0,0.35964397
0,0.0736645
0,0.08486335
0,0.17617747
0,0.17492111
0,0.070198014
1,0.3257841
0,0.113893054
0,0.15590985
1,0.32604644
1,0.19215249
1,0.20802467
0,0.10538295
0,0.28215984
1,0.30026326
0,0.13472487
1,0.0796372
0,0.19670835
0,0.13769108
0,0.058811177
0,0.15236053
0,0.18883
0,0.3462858
1,0.23708874
0,0.34582147
0,0.24491271
0,0.330001
0,0.28390643
0,0.13521229
0,0.25571853
1,0.24703792
1,0.30524924
1,0.32006964
0,0.17063324
0,0.14729698
0,0.23588476
1,0.26291996
0,0.15025109
0,0.28812373
1,0.095009774
0,0.1430936
0,0.22466114
1,0.2705753
1,0.066167474
1,0.20648967
0,0.18212983
0,0.22500455
0,0.2426744
0,0.15072761
0,0.11868483
0,0.16134277
0,0.2092663
0,0.1710644
0,0.1095217
0,0.06416798
0,0.05165688
1,0.048714984
0,0.2389085
0,0.10304223
0,0.13742082
0,0.1814022
0,0.3086484
1,0.1839421
1,0.26184854
0,0.17177886
0,0.2321917
0,0.06196674
1,0.054571237
0,0.052363936
1,0.18527909
0,0.051495224
1,0.17139348
1,0.23394655
1,0.35306925
0,0.1780477
0,0.13631476
0,0.11626506
0,0.068329
0,0.15507838
1,0.08432022
1,0.18057445
0,0.33229825
0,0.37896788
0,0.3048315
0,0.18657446
0,0.11558815
1,0.058928818
0,0.1850303
0,0.08173472
1,0.2984133
1,0.1978273
0,0.06802472
0,0.051394887
0,0.22487661
0,0.11501485
0,0.15660998
1,0.2752253
0,0.11707275
0,0.1541909
0,0.073168
0,0.2017472
1,0.17544422
0,0.31208456
1,0.12835166
0,0.28480968
0,0.11059921
0,0.2899489
0,0.1227778
0,0.26038525
1,0.1383441
1,0.32621345
0,0.119803436
1,0.14037566
0,0.121225804
1,0.34388977
1,0.06855242
1,0.106780246
0,0.09989293
0,0.25328374
1,0.20493971
0,0.21925946
1,0.16283971
1,0.14509542
0,0.240281
0,0.06258879
0,0.05885934
0,0.14100532
0,0.07082292
1,0.17280963
1,0.2951493
0,0.031745028
0,0.27005818
1,0.13954483
