Outcome,Prediction
0,0.5002706
0,0.4996971
0,0.49804026
0,0.5005581
1,0.4988578
0,0.50102067
0,0.5020204
1,0.50134164
1,0.5018772
0,0.49814615
1,0.5010858
1,0.5023131
0,0.4999715
0,0.50144446
0,0.50009423
1,0.5016886
0,0.5013502
0,0.50016695
1,0.5022255
1,0.50113356
1,0.50099564
0,0.5024554
0,0.5000162
0,0.50332004
0,0.49889296
0,0.50014096
0,0.50122106
0,0.501643
0,0.50016516
0,0.50105774
0,0.50147986
1,0.49923167
0,0.5021249
0,0.5021974
1,0.5013926
1,0.5032353
1,0.50024027
0,0.5006254
1,0.49797785
0,0.49788433
1,0.50101656
1,0.5013215
1,0.5022231
0,0.5021753
1,0.50122803
0,0.4991084
0,0.49737975
1,0.5006183
1,0.50359607
0,0.50113535
1,0.5007633
0,0.49978954
0,0.49988312
0,0.50158334
1,0.49902815
1,0.50158244
0,0.50249696
0,0.5018935
0,0.5004361
0,0.5008859
1,0.5015576
1,0.50184375
1,0.50109446
1,0.49931487
0,0.5002014
0,0.49740547
0,0.5008251
1,0.4997295
0,0.50178534
0,0.5011176
1,0.49990615
0,0.50275695
0,0.49896324
1,0.49959877
0,0.49693182
1,0.50155425
1,0.5042274
0,0.49990615
1,0.5010854
0,0.5031484
1,0.5001353
0,0.5015013
1,0.49976
1,0.5011419
0,0.49953732
1,0.49756843
0,0.5007223
0,0.5012028
1,0.50066245
0,0.49819148
0,0.50085247
1,0.50114286
0,0.49858388
1,0.49896973
0,0.50093734
1,0.50399107
0,0.50268775
0,0.49973464
0,0.4992023
0,0.4998853
0,0.5001464
0,0.501731
1,0.5017126
0,0.50165623
0,0.4997288
0,0.49957162
1,0.49908432
0,0.49736354
1,0.5005549
1,0.50065076
0,0.50167155
0,0.5028346
0,0.50125134
1,0.5019447
0,0.50140876
1,0.5030311
0,0.4998087
0,0.499564
1,0.50016665
0,0.5011119
0,0.49934775
1,0.5009794
0,0.500771
1,0.50009054
0,0.50017625
0,0.5001821
1,0.5021512
0,0.5011623
1,0.500618
1,0.50160134
0,0.5012045
1,0.49974152
0,0.49977937
0,0.49930346
1,0.4974518
1,0.49944675
1,0.50094676
0,0.4980685
0,0.5034568
0,0.5003852
0,0.49942654
0,0.5016633
0,0.49905452
0,0.49913684
1,0.5016356
1,0.5025537
0,0.5019566
0,0.50038135
1,0.5010715
0,0.50283
1,0.49987733
0,0.5022463
0,0.49809587
1,0.50215393
1,0.49877656
0,0.50031215
1,0.50268763
0,0.5013253
0,0.49888036
1,0.50077623
1,0.5011302
0,0.5023347
0,0.49990317
0,0.4998475
0,0.5005206
0,0.5003182
0,0.5006405
0,0.50000554
0,0.49870804
0,0.49735305
0,0.49891186
0,0.4995714
0,0.5030401
0,0.50281996
1,0.49988145
1,0.4995772
0,0.50139
0,0.5001858
1,0.50145614
1,0.49934277
1,0.5001888
1,0.5018515
0,0.49877566
0,0.4978844
0,0.50011617
0,0.4982864
0,0.50162935
1,0.5010237
0,0.5010926
1,0.49943253
0,0.49978936
1,0.4993523
1,0.4985944
0,0.500149
1,0.5012451
1,0.50246376
0,0.5011657
1,0.5019908
0,0.50282407
1,0.5023356
0,0.5026344
0,0.49957946
0,0.50122994
1,0.5013231
0,0.49936292
1,0.5007849
0,0.50007594
0,0.49871978
0,0.50172126
1,0.5023407
0,0.5039714
0,0.49959528
0,0.49819544
0,0.5001871
0,0.5006346
1,0.5023222
1,0.49834278
1,0.50383425
0,0.5000904
1,0.5012945
0,0.50005144
0,0.49950093
0,0.5011963
0,0.5026511
0,0.49933073
0,0.5025098
0,0.5016028
0,0.4997684
0,0.50130975
1,0.5008839
0,0.5033219
1,0.49966645
0,0.5004053
0,0.50125325
0,0.50190467
0,0.5019418
1,0.50215966
1,0.5021432
1,0.50265807
0,0.49932104
1,0.50027555
0,0.5021343
0,0.50025195
0,0.500562
0,0.33506647
1,0.38076037
0,0.5182023
1,0.5090821
1,0.41096377
0,0.5063221
0,0.50283235
1,0.4424745
0,0.5014581
1,0.47356826
1,0.51110804
0,0.5248336
0,0.4924459
1,0.51369417
0,0.51614493
1,0.49068078
0,0.50507843
0,0.29357192
0,0.5161733
0,0.42631757
1,0.510712
0,0.40012905
0,0.505591
0,0.5120726
0,0.5145163
1,0.29368967
0,0.5088824
1,0.5146568
0,0.42765337
0,0.47240096
0,0.5127437
0,0.5167983
0,0.24966833
1,0.43237245
0,0.37801558
1,0.5161504
0,0.47684518
0,0.5080391
0,0.42753166
1,0.49114028
0,0.51338565
0,0.37109512
0,0.2506904
1,0.5092264
1,0.4923205
0,0.496873
0,0.38559702
0,0.5157402
0,0.31824356
0,0.50813824
0,0.49343553
0,0.43856677
1,0.50039256
0,0.45730224
0,0.39005306
1,0.34091872
1,0.3187723
0,0.23211788
0,0.429206
0,0.46921283
0,0.5066546
1,0.5256266
1,0.25675815
0,0.47079885
0,0.5121434
0,0.5102317
0,0.52153295
0,0.44404528
0,0.48200163
1,0.5053882
1,0.5193523
0,0.49265838
0,0.47517177
1,0.51139873
1,0.5152688
0,0.23940754
1,0.33179745
1,0.48410526
1,0.5097187
0,0.5035698
0,0.5181248
0,0.23948176
0,0.51813245
1,0.4831659
0,0.38487688
0,0.4439327
0,0.52018744
1,0.36169136
0,0.5221395
0,0.48275504
0,0.3047164
1,0.48331746
0,0.5155222
1,0.5019133
0,0.47853526
1,0.49951068
1,0.51067007
1,0.51322997
0,0.47451282
1,0.31519106
0,0.4943443
0,0.35758412
1,0.5016003
0,0.51586884
1,0.5130108
0,0.49826366
0,0.43323433
1,0.43007323
1,0.46802676
1,0.4353475
0,0.4549259
0,0.521963
0,0.5231734
1,0.4609287
0,0.49831632
0,0.51239294
0,0.51064634
0,0.5184847
0,0.3838126
0,0.4750814
1,0.48072034
1,0.47046342
1,0.5042913
0,0.49425676
0,0.46673492
0,0.5097303
0,0.4829065
0,0.4625251
1,0.43177065
1,0.45008695
0,0.51780915
1,0.52178824
0,0.5057925
0,0.36996272
0,0.4898797
0,0.5128331
1,0.44586158
1,0.40212634
0,0.4798417
0,0.3877072
0,0.5096324
0,0.34495446
0,0.5279684
1,0.49932274
0,0.4900544
0,0.51264197
1,0.49091163
0,0.4997665
1,0.23686573
0,0.44205195
1,0.50423455
1,0.4683346
0,0.2406602
0,0.5028109
1,0.40384153
0,0.5150927
0,0.25661328
1,0.42426243
0,0.5231168
0,0.4385924
1,0.2814743
1,0.48733687
0,0.5164538
0,0.2896661
0,0.27906147
0,0.52309847
0,0.50678766
0,0.33573613
1,0.37364236
1,0.49084452
1,0.5157248
1,0.4898046
0,0.50367177
0,0.4216498
0,0.46232736
0,0.5044777
0,0.5007092
1,0.5153576
0,0.5121942
0,0.51316994
0,0.5052701
1,0.5122723
0,0.51818734
0,0.49478596
0,0.32094106
0,0.5216259
1,0.4019698
1,0.5026393
0,0.3525144
0,0.5024548
0,0.524027
0,0.24284671
0,0.50997657
1,0.5087381
0,0.5115108
0,0.50394523
0,0.30681196
1,0.51325285
1,0.5114043
0,0.41476923
0,0.5164099
0,0.46189263
1,0.51083595
1,0.50652903
0,0.24138677
0,0.44229254
1,0.41285995
1,0.51091635
0,0.42656085
0,0.511795
1,0.5248123
1,0.40392008
1,0.52538705
0,0.5168048
1,0.3060482
0,0.5050731
0,0.51289093
1,0.5163039
0,0.50865173
0,0.51613593
0,0.32266128
1,0.4502279
0,0.40178952
1,0.5124994
1,0.46707153
0,0.5157227
0,0.48724222
0,0.5186666
1,0.44304156
0,0.52350634
1,0.49803475
0,0.22893964
0,0.3955323
0,0.419166
0,0.47365448
0,0.51744306
0,0.5082243
0,0.3137332
0,0.42954162
0,0.47401804
1,0.49675363
0,0.4750027
0,0.51022196
0,0.5024486
0,0.43490964
1,0.5086367
1,0.5157064
1,0.47335383
0,0.4425973
0,0.46631065
0,0.33432132
1,0.5009169
0,0.34946933
0,0.5162726
0,0.52361387
0,0.41748908
1,0.4911655
0,0.39069915
0,0.51331115
0,0.4908727
1,0.37749317
1,0.5068512
0,0.5164073
0,0.5230416
0,0.48000625
1,0.5067844
1,0.35284033
1,0.51715434
1,0.43911102
1,0.41280317
0,0.35135534
0,0.51375455
1,0.38279244
0,0.41719288
1,0.51276577
0,0.51239955
0,0.5129549
0,0.5103271
0,0.516522
0,0.52054447
1,0.5141609
0,0.5114879
1,0.49065435
1,0.49533367
0,0.52025664
0,0.5147345
1,0.44361272
1,0.28449494
1,0.5124853
0,0.51397437
0,0.398435
0,0.5053724
1,0.5239391
1,0.4907058
1,0.5005287
0,0.4963058
0,0.5120049
1,0.49414164
0,0.5025455
0,0.51408905
1,0.27022213
1,0.50694436
0,0.23877282
1,0.5064305
1,0.5165411
0,0.43335298
1,0.50552905
1,0.40118384
0,0.51573056
0,0.5195486
0,0.43674046
0,0.4436618
0,0.51222134
0,0.512907
0,0.42996347
0,0.34496298
1,0.51486593
1,0.49621522
0,0.35341322
0,0.40883052
1,0.5147976
0,0.5008685
0,0.339561
0,0.38882968
1,0.4963007
0,0.24803515
1,0.30196354
1,0.43615246
1,0.42093503
0,0.5200821
0,0.35350427
0,0.5015924
0,0.5108271
0,0.25326684
0,0.49391857
0,0.50365454
1,0.503336
0,0.5062404
0,0.44679558
1,0.5078018
0,0.5178695
0,0.5068381
0,0.5104495
0,0.24601756
1,0.51735234
0,0.27320683
1,0.5104973
0,0.51382405
0,0.51535565
0,0.43216714
0,0.49596772
0,0.51597637
1,0.51768607
0,0.49776438
0,0.5140214
1,0.31533757
0,0.30173168
0,0.5044117
1,0.5247642
1,0.5083232
0,0.24519481
0,0.5129937
0,0.4902008
0,0.37333682
0,0.23523796
0,0.4761289
0,0.51635885
0,0.5123264
0,0.4124067
0,0.4959862
0,0.51488805
0,0.35764453
1,0.5050007
0,0.34669358
1,0.5127657
0,0.5020584
0,0.5182983
1,0.434023
0,0.522532
1,0.4122049
0,0.43716452
1,0.2190502
0,0.5129723
1,0.5028479
0,0.51088125
0,0.52016044
0,0.52366775
0,0.48943955
0,0.471149
0,0.25607827
1,0.49164551
1,0.31267768
0,0.4934464
0,0.4242869
1,0.516544
0,0.36568052
0,0.39151144
0,0.34026638
1,0.33019367
0,0.51642674
0,0.52062213
1,0.5164529
0,0.3086141
1,0.38933665
0,0.4844707
0,0.517645
1,0.4119255
0,0.4974797
0,0.49477938
1,0.52180934
0,0.5012534
1,0.32943666
0,0.51377386
0,0.51376367
0,0.37823117
1,0.50103617
0,0.48034224
0,0.50691444
0,0.49379805
0,0.5094081
1,0.48425293
1,0.46574384
1,0.25947744
0,0.48239625
0,0.52377367
0,0.4914942
1,0.5075322
0,0.5095239
0,0.5074941
0,0.516749
1,0.22675559
0,0.2830293
0,0.43660495
0,0.5218482
1,0.2301449
0,0.39080486
0,0.5026908
1,0.5186651
1,0.50290614
1,0.39813736
0,0.47573024
0,0.51479316
0,0.51801634
1,0.30084738
1,0.48673123
1,0.4787156
1,0.48091444
0,0.326268
0,0.5070713
0,0.23062359
0,0.50896263
1,0.51089853
1,0.45853695
1,0.49723202
0,0.50358766
1,0.524591
0,0.5183232
0,0.2475381
0,0.24046813
0,0.3581367
0,0.3190041
0,0.25070035
0,0.5159405
0,0.34368593
0,0.31789234
1,0.5136744
0,0.52350044
0,0.46937418
0,0.50950533
1,0.30082217
0,0.51530373
1,0.5102994
0,0.49023643
1,0.50931984
0,0.4957807
0,0.41863754
0,0.50371796
0,0.38610736
1,0.46980715
0,0.43738833
0,0.38358665
0,0.49144045
0,0.5159426
0,0.3734202
0,0.512775
1,0.5111973
0,0.5157272
1,0.48859864
0,0.51120436
1,0.44397476
1,0.509414
0,0.5095904
1,0.5264941
0,0.51660925
1,0.5226142
0,0.50663215
0,0.49759966
1,0.51209253
0,0.51309836
0,0.27311456
0,0.461295
0,0.46460745
0,0.46016505
0,0.46111986
0,0.46239454
1,0.46422687
0,0.4593276
0,0.46179664
0,0.46133423
1,0.46516395
1,0.45791578
0,0.46162996
0,0.46402708
0,0.46434546
0,0.46018028
0,0.4657841
1,0.45944393
0,0.46080428
1,0.45930263
0,0.4662798
0,0.4596211
0,0.46248892
1,0.4625863
0,0.4625666
0,0.46288943
0,0.46261737
1,0.46098977
0,0.4594139
0,0.46194458
0,0.45520133
0,0.4642446
0,0.46361145
0,0.46381888
0,0.46206954
1,0.4660034
1,0.4599473
1,0.45875132
0,0.46015108
0,0.46065325
0,0.46523443
1,0.45866668
0,0.4612106
1,0.4607977
0,0.46205276
1,0.46269473
0,0.46331596
0,0.46363935
0,0.45941538
0,0.46155733
0,0.45884448
0,0.46463847
0,0.46340126
0,0.4616645
1,0.46338752
0,0.46389484
0,0.4630446
1,0.46381494
0,0.46323973
0,0.46434525
1,0.4629396
0,0.46165657
0,0.46255946
1,0.46062326
0,0.46722052
0,0.46154654
1,0.4609902
0,0.46130565
1,0.46097487
0,0.46239525
0,0.4637107
1,0.45996445
0,0.46229294
1,0.46219304
0,0.4599605
1,0.46268922
1,0.46636522
1,0.46271828
1,0.4664127
1,0.4619414
0,0.46133667
1,0.46099752
0,0.46349975
0,0.46113828
1,0.46248755
1,0.46633437
0,0.46323287
0,0.46047863
0,0.462345
0,0.45839816
0,0.46022695
0,0.4631913
1,0.46283346
1,0.46314394
0,0.4618207
1,0.46377483
0,0.46295488
0,0.46215376
0,0.46003613
1,0.46233585
0,0.4616988
0,0.46340826
0,0.4649506
1,0.46707112
0,0.4614414
1,0.46480727
0,0.4613969
0,0.46421504
0,0.46754465
0,0.46386182
0,0.46113116
0,0.46749577
1,0.46353298
0,0.4632232
0,0.46280965
0,0.46015245
1,0.46227005
0,0.46936685
1,0.46356827
1,0.4595741
0,0.46265316
0,0.46118754
1,0.46214435
0,0.46053404
0,0.46340325
0,0.46135914
0,0.4589323
1,0.46277544
1,0.46344405
0,0.46679842
0,0.46266085
1,0.46179622
1,0.45799112
1,0.4601098
0,0.46370098
1,0.4650728
0,0.46469
1,0.46613044
1,0.46502414
0,0.45922008
1,0.46772298
0,0.46160316
0,0.4644585
1,0.46152806
0,0.46361706
0,0.45760724
1,0.45950934
1,0.46283326
0,0.45980707
0,0.46210617
0,0.46356657
0,0.4638295
1,0.4663726
0,0.46422207
0,0.46183276
1,0.46458784
1,0.46187714
0,0.46341327
0,0.4632115
1,0.46089485
1,0.46531135
1,0.46342912
1,0.4623627
1,0.46012792
0,0.46199796
0,0.46060562
0,0.46005768
1,0.46408284
0,0.46500626
0,0.46160865
1,0.45956895
1,0.46473512
0,0.46348786
1,0.46010238
1,0.4607426
0,0.4650735
0,0.4606512
0,0.46424705
0,0.4619956
1,0.46083257
0,0.4627947
1,0.45951444
0,0.45953816
0,0.46294144
1,0.4633884
1,0.46340126
0,0.45766062
1,0.46418115
1,0.46287704
0,0.4623504
0,0.46256518
0,0.46202114
0,0.46532622
1,0.4610609
1,0.46250105
0,0.46019244
1,0.45961672
0,0.4632163
0,0.4614974
0,0.45957062
1,0.46455708
1,0.4588763
1,0.46549147
1,0.4615442
1,0.45913392
0,0.4611337
0,0.46007162
1,0.46651515
1,0.4609778
0,0.45902556
0,0.4640343
0,0.46434167
1,0.46248388
0,0.4633385
0,0.45934263
0,0.4625386
0,0.46221077
1,0.4621521
1,0.46335518
1,0.4612366
0,0.46021613
0,0.4649112
0,0.4662429
1,0.46116358
0,0.462695
1,0.46563503
0,0.46312982
0,0.46571633
0,0.46278977
0,0.4631841
1,0.46015567
0,0.4670888
1,0.46311936
0,0.46463507
0,0.46644503
0,0.459591
1,0.4616227
0,0.4607749
1,0.45909622
0,0.46672943
1,0.46349317
1,0.45840105
0,0.4627635
0,0.457748
0,0.46045727
0,0.46476126
0,0.46059647
0,0.46309283
0,0.4635036
0,0.46587294
0,0.45749545
0,0.46326557
0,0.46119803
0,0.46254548
0,0.46217242
1,0.460318
0,0.4597674
0,0.46568134
0,0.46697068
0,0.46115375
1,0.46168682
0,0.4618862
0,0.4628625
0,0.4580414
1,0.4619611
1,0.46373242
0,0.46113217
0,0.45905924
1,0.46095398
1,0.458311
0,0.46388456
0,0.46384382
0,0.46067095
0,0.46386233
0,0.4648158
0,0.4612034
1,0.4640681
0,0.4583593
0,0.45886603
1,0.46365857
1,0.46169958
0,0.46400633
1,0.46125633
0,0.46577814
0,0.46446258
0,0.46062952
0,0.46371475
0,0.4608626
1,0.46194223
0,0.46059752
0,0.45869341
1,0.46422812
0,0.46054432
0,0.45999068
0,0.4631234
0,0.46115452
1,0.4594021
0,0.46276644
0,0.4587351
0,0.46053493
0,0.4634506
0,0.46361265
1,0.45924193
0,0.4653377
0,0.4606434
0,0.46565235
0,0.46665528
0,0.46179754
0,0.46280736
0,0.46040174
0,0.45922545
0,0.4622651
0,0.4626142
0,0.46229473
0,0.4605012
0,0.46389425
0,0.46098995
0,0.46200848
1,0.46314675
0,0.46353626
0,0.46023718
0,0.46062282
0,0.46139616
1,0.46082363
0,0.46065897
0,0.46333727
1,0.46400276
1,0.46228743
0,0.4632158
0,0.46734047
0,0.4595675
0,0.4593692
0,0.45911655
0,0.4605225
0,0.46476555
0,0.4619734
0,0.46257767
1,0.46243346
0,0.46014866
0,0.46553287
0,0.46074256
1,0.45959532
0,0.4618276
0,0.46303064
0,0.4645675
0,0.46245208
0,0.46320897
0,0.46122298
0,0.46082208
0,0.45982844
0,0.45969093
1,0.46411136
0,0.46214932
1,0.46156117
0,0.46274918
1,0.46108836
0,0.46200624
0,0.4645761
1,0.45972916
0,0.4606238
0,0.46178967
0,0.45969924
0,0.4630137
0,0.45997488
0,0.4592962
1,0.4656031
1,0.46167654
0,0.46012086
0,0.46064788
1,0.45788437
0,0.46020272
0,0.46202126
0,0.46309963
1,0.4606743
0,0.46234334
0,0.46268374
0,0.46124816
0,0.45908818
1,0.46318093
0,0.46194032
0,0.46334845
0,0.46530175
0,0.4620466
1,0.45993075
0,0.4629769
1,0.4599461
0,0.45990866
0,0.46062902
1,0.4603358
0,0.46628252
1,0.46137726
0,0.4603101
1,0.46166286
0,0.461159
0,0.46382093
1,0.46350622
0,0.464196
1,0.4625296
0,0.46623102
0,0.4650552
0,0.46101713
0,0.45962745
0,0.462301
0,0.4632789
1,0.46075737
0,0.46300155
0,0.46232954
1,0.46095142
1,0.46249223
1,0.46070352
0,0.46372584
1,0.46166533
0,0.4637006
0,0.46209976
0,0.46262005
0,0.46395737
1,0.46366867
1,0.4621369
0,0.46354634
0,0.46128047
0,0.46310747
0,0.46379706
0,0.462629
0,0.46190485
1,0.46113333
1,0.4593783
1,0.46130642
1,0.4625752
0,0.46103203
1,0.46168208
1,0.46169665
1,0.46235788
1,0.46580583
1,0.46671897
1,0.46081698
1,0.46533033
1,0.463282
0,0.46146744
0,0.4614599
0,0.46207854
0,0.46537733
0,0.46096188
0,0.46107304
0,0.46065336
1,0.4639642
0,0.46299762
0,0.4640252
1,0.46167508
1,0.46463075
0,0.46132365
1,0.4631598
0,0.46074328
1,0.46379077
0,0.46644926
1,0.4631195
0,0.462664
0,0.45707053
0,0.4629394
0,0.46468264
1,0.46682587
1,0.4615607
0,0.46068272
1,0.46536195
0,0.46008795
0,0.45904934
0,0.46035644
1,0.46310225
0,0.46174714
0,0.46600494
1,0.46085522
0,0.4612926
1,0.4626961
0,0.46298513
0,0.46203694
1,0.4621801
1,0.46303922
1,0.46246347
1,0.46156645
0,0.4656292
0,0.4658478
0,0.46347216
0,0.46305475
1,0.4605187
0,0.46522516
1,0.46304876
0,0.46006283
0,0.45900273
0,0.45989445
1,0.4651821
0,0.46186385
0,0.46004435
1,0.46334782
0,0.46418163
0,0.45816806
0,0.46255547
0,0.45956826
0,0.45909336
0,0.4613599
1,0.4626131
0,0.4622531
1,0.46392304
1,0.48248425
0,0.48525465
0,0.48526984
0,0.48749408
1,0.48701116
0,0.48658532
0,0.4850433
0,0.48402452
0,0.48341644
0,0.48698142
0,0.4827652
0,0.48670873
1,0.48552385
1,0.4849387
0,0.48299074
1,0.48738173
1,0.48398992
0,0.4838649
0,0.48441783
0,0.4865448
0,0.48269877
1,0.48504582
0,0.48493186
0,0.4868239
1,0.48599577
0,0.48412016
0,0.48605147
0,0.48339912
1,0.48452994
0,0.48203823
0,0.48703706
0,0.4870443
0,0.4868718
0,0.4832981
0,0.48638427
0,0.48488864
0,0.48404634
1,0.4835425
1,0.48557144
0,0.48635527
1,0.48449406
0,0.48474103
0,0.48312703
1,0.48653704
0,0.4865897
0,0.48520347
1,0.48671654
0,0.48377427
0,0.4830927
0,0.48371515
1,0.4818719
1,0.48435727
0,0.4825482
1,0.48120183
1,0.4864886
0,0.48342267
0,0.4841125
0,0.4848812
1,0.4882714
0,0.48451415
1,0.48445186
1,0.48775178
1,0.4836088
0,0.48908815
0,0.4845791
1,0.4830269
0,0.48423758
0,0.48442966
0,0.48379552
0,0.4859775
0,0.48272884
0,0.48657593
0,0.48491853
1,0.48422724
0,0.4872211
1,0.48402357
0,0.4882114
1,0.4864666
0,0.48504165
1,0.48280972
0,0.4844234
1,0.48697662
0,0.48548532
0,0.48357245
0,0.4854259
0,0.48580447
0,0.48748034
0,0.48483863
0,0.48321614
1,0.4837076
0,0.48242614
0,0.48457286
0,0.48635527
1,0.48534736
1,0.48515064
0,0.48522115
0,0.4865711
1,0.48583996
1,0.48622516
0,0.48265404
0,0.48451948
0,0.4833507
0,0.4853686
1,0.48357594
0,0.48588106
0,0.48290387
1,0.48358646
0,0.486965
0,0.4858669
0,0.48409975
1,0.4857072
0,0.4856206
1,0.4862738
0,0.4829427
1,0.48330548
0,0.48464316
1,0.4864321
1,0.48564917
1,0.48436078
1,0.48436555
0,0.48539686
0,0.48675132
0,0.48544043
1,0.4820374
0,0.48391
1,0.48483616
0,0.4874068
1,0.48550153
0,0.48546195
1,0.48477852
1,0.48640043
0,0.483729
0,0.48346478
0,0.48306596
0,0.48325148
0,0.4856989
1,0.48648706
1,0.48745096
0,0.4826109
0,0.485497
1,0.48348418
1,0.48151153
1,0.48685917
0,0.48666957
1,0.4837731
0,0.4857384
0,0.48538834
0,0.48725787
0,0.48653358
0,0.48368642
0,0.48678482
0,0.48699757
0,0.48235688
0,0.48612437
1,0.48496148
1,0.48629895
0,0.48285747
1,0.48466986
0,0.48581707
1,0.48318633
1,0.48281562
1,0.48268592
0,0.48411554
1,0.4853363
0,0.48369554
0,0.4859606
0,0.48611212
0,0.4827043
0,0.4822095
1,0.48317045
1,0.48622268
0,0.48706082
1,0.48743778
0,0.4860679
0,0.48580706
1,0.48374316
0,0.48569387
1,0.4886075
0,0.4852792
0,0.48503444
0,0.48438975
0,0.48538038
1,0.4864271
0,0.48679546
0,0.48730853
0,0.4853148
0,0.4825735
1,0.48334393
0,0.48362127
1,0.48555636
0,0.4856046
0,0.48686624
1,0.4842242
1,0.48377848
0,0.48474884
0,0.48472312
0,0.48246425
0,0.48332575
1,0.48393118
0,0.4825837
1,0.4843384
1,0.48366964
0,0.48502094
1,0.4844298
1,0.48210236
0,0.4837271
1,0.48673737
1,0.48376408
1,0.48421636
1,0.4870974
0,0.48604855
0,0.48661888
0,0.48623842
0,0.48503444
0,0.4868957
0,0.4849779
0,0.48657727
1,0.48609114
0,0.48473403
0,0.48666564
0,0.48389074
0,0.48668727
0,0.48247796
0,0.48657915
0,0.48684463
1,0.48745233
1,0.48667976
1,0.48579654
1,0.48519382
1,0.48508736
1,0.48658782
1,0.48089877
1,0.4861377
0,0.4859706
1,0.48598292
0,0.48575777
0,0.48597166
1,0.48519176
0,0.48449498
1,0.48325518
1,0.48450917
0,0.48639145
0,0.483063
1,0.4863771
1,0.48518875
0,0.48461804
0,0.4866314
1,0.48841956
0,0.48471275
0,0.48391968
0,0.4869918
0,0.48222646
0,0.48318636
0,0.4861707
0,0.4842686
0,0.48312515
1,0.48711345
1,0.4859831
0,0.48424745
1,0.4870423
1,0.48121357
0,0.486817
0,0.48480996
0,0.4835851
0,0.48521608
0,0.48397276
1,0.48435032
1,0.48683852
0,0.48410115
0,0.4869849
0,0.48383763
1,0.48613036
1,0.48374888
0,0.48654693
0,0.48631692
0,0.48718223
1,0.48463288
0,0.48592278
0,0.48626542
1,0.4870393
1,0.48498634
1,0.48630032
0,0.48591444
0,0.4860008
0,0.4831988
1,0.48638314
0,0.48481554
0,0.4835531
1,0.4885893
1,0.4835662
1,0.48446888
0,0.48598495
0,0.4829824
0,0.48557642
1,0.48365307
0,0.48294237
0,0.48654598
1,0.4827127
1,0.48314536
0,0.48725045
1,0.48479977
1,0.48527926
0,0.48451155
0,0.48706746
1,0.48703077
0,0.48670977
0,0.48691154
0,0.4849004
1,0.48322955
0,0.48448265
0,0.4845196
1,0.4826381
0,0.48693368
0,0.487343
1,0.48529503
0,0.48328266
0,0.48437053
0,0.48684594
1,0.48620296
1,0.48342133
0,0.4828964
0,0.48408818
1,0.48371562
1,0.48355502
0,0.48653233
1,0.48779783
1,0.48598891
1,0.48735547
0,0.48685387
1,0.48286673
0,0.4835803
1,0.4839288
1,0.48442084
0,0.4849556
0,0.48503906
1,0.48695403
1,0.48700956
0,0.4835119
0,0.48707953
0,0.48503503
0,0.48471358
0,0.48379686
0,0.48605412
0,0.48456496
0,0.48670197
0,0.48135084
0,0.48181635
1,0.48599583
0,0.4844873
0,0.48482192
1,0.48743883
0,0.48769355
1,0.48610032
0,0.4838361
1,0.4846162
1,0.482888
0,0.48671186
1,0.48397118
1,0.48518154
1,0.48656863
0,0.482186
0,0.48588976
0,0.48280606
1,0.48159674
0,0.4855546
1,0.48765174
0,0.4832967
1,0.4881007
1,0.4820047
0,0.485013
0,0.48444843
0,0.484021
0,0.48525533
0,0.4839863
0,0.4866716
0,0.48296595
0,0.4848794
1,0.48422348
0,0.48514515
0,0.4859242
1,0.48725805
1,0.48183137
1,0.48379034
0,0.48698568
0,0.48203105
1,0.483777
0,0.4833803
1,0.48492372
0,0.48715204
0,0.48419222
0,0.48318785
0,0.4822603
0,0.48451325
0,0.4840717
1,0.4849701
0,0.4837358
0,0.48379743
0,0.48638886
0,0.4819258
0,0.48591352
0,0.48462096
1,0.4852419
1,0.48416328
1,0.4837703
0,0.48571154
0,0.48608136
0,0.48327833
1,0.4859101
0,0.4838116
0,0.48641503
1,0.48165524
0,0.48624763
0,0.48639873
1,0.48626128
1,0.48639297
1,0.48432833
0,0.48388204
0,0.4845643
0,0.48541746
0,0.485295
0,0.48701984
0,0.4845196
0,0.48727658
0,0.4845374
0,0.48421884
0,0.48309326
0,0.48382664
1,0.48379755
0,0.48639372
0,0.48670802
0,0.48396444
0,0.4864369
0,0.48714948
1,0.48370695
1,0.4859072
0,0.4817498
0,0.48338795
0,0.48744494
1,0.4847427
0,0.48720342
1,0.48458236
0,0.48351318
1,0.48691323
1,0.48462832
1,0.4846034
0,0.48522243
0,0.4850731
0,0.486449
0,0.48485982
0,0.48349118
1,0.48579654
1,0.4869905
0,0.48761567
0,0.48695743
0,0.48565668
0,0.48499018
0,0.48715472
1,0.48554525
0,0.48405498
0,0.4847456
1,0.48362032
1,0.4869163
0,0.48432463
0,0.4843808
0,0.48426455
0,0.48721138
0,0.48765725
1,0.48637187
0,0.48265225
0,0.4818803
0,0.48683646
0,0.48619562
1,0.48329952
0,0.48611385
1,0.48639905
0,0.4853468
0,0.48357308
0,0.48353505
0,0.487134
0,0.48734957
1,0.483489
1,0.4831755
0,0.48832718
1,0.48284146
0,0.4838127
1,0.4845156
1,0.48406255
1,0.48343673
0,0.48719007
0,0.48286325
1,0.4862483
0,0.4867291
1,0.48380247
1,0.4853766
0,0.48367283
0,0.4877467
0,0.48493966
0,0.48751992
0,0.48624656
1,0.48602444
1,0.5374486
0,0.53550583
0,0.53927225
1,0.5413962
0,0.542563
0,0.5431377
0,0.5370068
0,0.54196304
0,0.53916454
0,0.54057485
0,0.53981704
0,0.544137
